reference_date,horizon,target_end_date,location,target,output_type,output_type_id,value
2026-05-02,1,2026-05-09,boston,Flu ED visits pct,quantile,0.975,0.673
2026-05-02,2,2026-05-16,boston,Flu ED visits pct,quantile,0.025,0.0
2026-05-02,2,2026-05-16,boston,Flu ED visits pct,quantile,0.05,0.0
2026-05-02,2,2026-05-16,boston,Flu ED visits pct,quantile,0.1,0.0
2026-05-02,2,2026-05-16,boston,Flu ED visits pct,quantile,0.25,0.023
2026-05-02,2,2026-05-16,boston,Flu ED visits pct,quantile,0.5,0.065
2026-05-02,2,2026-05-16,boston,Flu ED visits pct,quantile,0.75,0.176
2026-05-02,2,2026-05-16,boston,Flu ED visits pct,quantile,0.9,0.333
2026-05-02,2,2026-05-16,boston,Flu ED visits pct,quantile,0.95,0.434
2026-05-02,2,2026-05-16,boston,Flu ED visits pct,quantile,0.975,0.545
2026-05-02,0,2026-05-02,boulder,Flu ED visits pct,quantile,0.025,0.0
2026-05-02,0,2026-05-02,boulder,Flu ED visits pct,quantile,0.05,0.0
2026-05-02,0,2026-05-02,boulder,Flu ED visits pct,quantile,0.1,0.0
2026-05-02,0,2026-05-02,boulder,Flu ED visits pct,quantile,0.25,0.0
2026-05-02,0,2026-05-02,boulder,Flu ED visits pct,quantile,0.5,0.065
2026-05-02,0,2026-05-02,boulder,Flu ED visits pct,quantile,0.75,0.3
2026-05-02,0,2026-05-02,boulder,Flu ED visits pct,quantile,0.9,0.607
2026-05-02,0,2026-05-02,boulder,Flu ED visits pct,quantile,0.95,0.793
2026-05-02,0,2026-05-02,boulder,Flu ED visits pct,quantile,0.975,1.014
2026-05-02,1,2026-05-09,boulder,Flu ED visits pct,quantile,0.025,0.0
2026-05-02,1,2026-05-09,boulder,Flu ED visits pct,quantile,0.05,0.0
2026-05-02,1,2026-05-09,boulder,Flu ED visits pct,quantile,0.1,0.0
2026-05-02,1,2026-05-09,boulder,Flu ED visits pct,quantile,0.25,0.0
2026-05-02,1,2026-05-09,boulder,Flu ED visits pct,quantile,0.5,0.0
2026-05-02,1,2026-05-09,boulder,Flu ED visits pct,quantile,0.75,0.232
2026-05-02,1,2026-05-09,boulder,Flu ED visits pct,quantile,0.9,0.463
2026-05-02,1,2026-05-09,boulder,Flu ED visits pct,quantile,0.95,0.694
2026-05-02,1,2026-05-09,boulder,Flu ED visits pct,quantile,0.975,0.854
2026-05-02,2,2026-05-16,boulder,Flu ED visits pct,quantile,0.025,0.0
2026-05-02,2,2026-05-16,boulder,Flu ED visits pct,quantile,0.05,0.0
2026-05-02,2,2026-05-16,boulder,Flu ED visits pct,quantile,0.1,0.0
2026-05-02,2,2026-05-16,boulder,Flu ED visits pct,quantile,0.25,0.0
2026-05-02,2,2026-05-16,boulder,Flu ED visits pct,quantile,0.5,0.0
2026-05-02,2,2026-05-16,boulder,Flu ED visits pct,quantile,0.75,0.114
2026-05-02,2,2026-05-16,boulder,Flu ED visits pct,quantile,0.9,0.318
2026-05-02,2,2026-05-16,boulder,Flu ED visits pct,quantile,0.95,0.485
2026-05-02,2,2026-05-16,boulder,Flu ED visits pct,quantile,0.975,0.679
2026-05-02,0,2026-05-02,charleston,Flu ED visits pct,quantile,0.025,0.0
2026-05-02,0,2026-05-02,charleston,Flu ED visits pct,quantile,0.05,0.0
2026-05-02,0,2026-05-02,charleston,Flu ED visits pct,quantile,0.1,0.0
2026-05-02,0,2026-05-02,charleston,Flu ED visits pct,quantile,0.25,0.0
2026-05-02,0,2026-05-02,charleston,Flu ED visits pct,quantile,0.5,0.042
2026-05-02,0,2026-05-02,charleston,Flu ED visits pct,quantile,0.75,0.135
2026-05-02,0,2026-05-02,charleston,Flu ED visits pct,quantile,0.9,0.242
2026-05-02,0,2026-05-02,charleston,Flu ED visits pct,quantile,0.95,0.325
2026-05-02,0,2026-05-02,charleston,Flu ED visits pct,quantile,0.975,0.44
2026-05-02,1,2026-05-09,charleston,Flu ED visits pct,quantile,0.025,0.0
2026-05-02,1,2026-05-09,charleston,Flu ED visits pct,quantile,0.05,0.0
2026-05-02,1,2026-05-09,charleston,Flu ED visits pct,quantile,0.1,0.0
2026-05-02,1,2026-05-09,charleston,Flu ED visits pct,quantile,0.25,0.0
2026-05-02,1,2026-05-09,charleston,Flu ED visits pct,quantile,0.5,0.0
2026-05-02,1,2026-05-09,charleston,Flu ED visits pct,quantile,0.75,0.091
2026-05-02,1,2026-05-09,charleston,Flu ED visits pct,quantile,0.9,0.172
2026-05-02,1,2026-05-09,charleston,Flu ED visits pct,quantile,0.95,0.254
2026-05-02,1,2026-05-09,charleston,Flu ED visits pct,quantile,0.975,0.331
2026-05-02,2,2026-05-16,charleston,Flu ED visits pct,quantile,0.025,0.0
2026-05-02,2,2026-05-16,charleston,Flu ED visits pct,quantile,0.05,0.0
2026-05-02,2,2026-05-16,charleston,Flu ED visits pct,quantile,0.1,0.0
2026-05-02,2,2026-05-16,charleston,Flu ED visits pct,quantile,0.25,0.0
2026-05-02,2,2026-05-16,charleston,Flu ED visits pct,quantile,0.5,0.0
2026-05-02,2,2026-05-16,charleston,Flu ED visits pct,quantile,0.75,0.05
2026-05-02,2,2026-05-16,charleston,Flu ED visits pct,quantile,0.9,0.132
2026-05-02,2,2026-05-16,charleston,Flu ED visits pct,quantile,0.95,0.202
2026-05-02,2,2026-05-16,charleston,Flu ED visits pct,quantile,0.975,0.26
2026-05-02,0,2026-05-02,cherokee,Flu ED visits pct,quantile,0.025,0.0
2026-05-02,0,2026-05-02,cherokee,Flu ED visits pct,quantile,0.05,0.0
2026-05-02,0,2026-05-02,cherokee,Flu ED visits pct,quantile,0.1,0.0
2026-05-02,0,2026-05-02,cherokee,Flu ED visits pct,quantile,0.25,0.0
2026-05-02,0,2026-05-02,cherokee,Flu ED visits pct,quantile,0.5,0.089
2026-05-02,0,2026-05-02,cherokee,Flu ED visits pct,quantile,0.75,0.233
2026-05-02,0,2026-05-02,cherokee,Flu ED visits pct,quantile,0.9,0.424
2026-05-02,0,2026-05-02,cherokee,Flu ED visits pct,quantile,0.95,0.576
2026-05-02,0,2026-05-02,cherokee,Flu ED visits pct,quantile,0.975,0.727
2026-05-02,1,2026-05-09,cherokee,Flu ED visits pct,quantile,0.025,0.0
2026-05-02,1,2026-05-09,cherokee,Flu ED visits pct,quantile,0.05,0.0
2026-05-02,1,2026-05-09,cherokee,Flu ED visits pct,quantile,0.1,0.0
2026-05-02,1,2026-05-09,cherokee,Flu ED visits pct,quantile,0.25,0.0
2026-05-02,1,2026-05-09,cherokee,Flu ED visits pct,quantile,0.5,0.027
2026-05-02,1,2026-05-09,cherokee,Flu ED visits pct,quantile,0.75,0.156
2026-05-02,1,2026-05-09,cherokee,Flu ED visits pct,quantile,0.9,0.32
2026-05-02,1,2026-05-09,cherokee,Flu ED visits pct,quantile,0.95,0.464
2026-05-02,1,2026-05-09,cherokee,Flu ED visits pct,quantile,0.975,0.572
2026-05-02,2,2026-05-16,cherokee,Flu ED visits pct,quantile,0.025,0.0
2026-05-02,2,2026-05-16,cherokee,Flu ED visits pct,quantile,0.05,0.0
2026-05-02,2,2026-05-16,cherokee,Flu ED visits pct,quantile,0.1,0.0
2026-05-02,2,2026-05-16,cherokee,Flu ED visits pct,quantile,0.25,0.0
2026-05-02,2,2026-05-16,cherokee,Flu ED visits pct,quantile,0.5,0.0
2026-05-02,2,2026-05-16,cherokee,Flu ED visits pct,quantile,0.75,0.106
2026-05-02,2,2026-05-16,cherokee,Flu ED visits pct,quantile,0.9,0.23
2026-05-02,2,2026-05-16,cherokee,Flu ED visits pct,quantile,0.95,0.327
2026-05-02,2,2026-05-16,cherokee,Flu ED visits pct,quantile,0.975,0.481
2026-05-02,0,2026-05-02,clt-area,Flu ED visits pct,quantile,0.025,0.018
2026-05-02,0,2026-05-02,clt-area,Flu ED visits pct,quantile,0.05,0.038
2026-05-02,0,2026-05-02,clt-area,Flu ED visits pct,quantile,0.1,0.053
2026-05-02,0,2026-05-02,clt-area,Flu ED visits pct,quantile,0.25,0.109
2026-05-02,0,2026-05-02,clt-area,Flu ED visits pct,quantile,0.5,0.253
2026-05-02,0,2026-05-02,clt-area,Flu ED visits pct,quantile,0.75,0.462
2026-05-02,0,2026-05-02,clt-area,Flu ED visits pct,quantile,0.9,0.772
2026-05-02,0,2026-05-02,clt-area,Flu ED visits pct,quantile,0.95,0.971
2026-05-02,0,2026-05-02,clt-area,Flu ED visits pct,quantile,0.975,1.155
2026-05-02,1,2026-05-09,clt-area,Flu ED visits pct,quantile,0.025,0.0
2026-05-02,1,2026-05-09,clt-area,Flu ED visits pct,quantile,0.05,0.0
2026-05-02,1,2026-05-09,clt-area,Flu ED visits pct,quantile,0.1,0.0
2026-05-02,1,2026-05-09,clt-area,Flu ED visits pct,quantile,0.25,0.059
2026-05-02,1,2026-05-09,clt-area,Flu ED visits pct,quantile,0.5,0.158
2026-05-02,1,2026-05-09,clt-area,Flu ED visits pct,quantile,0.75,0.314
2026-05-02,1,2026-05-09,clt-area,Flu ED visits pct,quantile,0.9,0.579
2026-05-02,1,2026-05-09,clt-area,Flu ED visits pct,quantile,0.95,0.779
2026-05-02,1,2026-05-09,clt-area,Flu ED visits pct,quantile,0.975,0.959
2026-05-02,2,2026-05-16,clt-area,Flu ED visits pct,quantile,0.025,0.0
2026-05-02,2,2026-05-16,clt-area,Flu ED visits pct,quantile,0.05,0.0
2026-05-02,2,2026-05-16,clt-area,Flu ED visits pct,quantile,0.1,0.0
2026-05-02,2,2026-05-16,clt-area,Flu ED visits pct,quantile,0.25,0.035
2026-05-02,2,2026-05-16,clt-area,Flu ED visits pct,quantile,0.5,0.096
2026-05-02,2,2026-05-16,clt-area,Flu ED visits pct,quantile,0.75,0.237
2026-05-02,2,2026-05-16,clt-area,Flu ED visits pct,quantile,0.9,0.48
2026-05-02,2,2026-05-16,clt-area,Flu ED visits pct,quantile,0.95,0.635
2026-05-02,2,2026-05-16,clt-area,Flu ED visits pct,quantile,0.975,0.825
2026-05-02,0,2026-05-02,colorado,Flu ED visits pct,quantile,0.025,0.007
2026-05-02,0,2026-05-02,colorado,Flu ED visits pct,quantile,0.05,0.019
2026-05-02,0,2026-05-02,colorado,Flu ED visits pct,quantile,0.1,0.033
2026-05-02,0,2026-05-02,colorado,Flu ED visits pct,quantile,0.25,0.076
2026-05-02,0,2026-05-02,colorado,Flu ED visits pct,quantile,0.5,0.191
2026-05-02,0,2026-05-02,colorado,Flu ED visits pct,quantile,0.75,0.391
2026-05-02,0,2026-05-02,colorado,Flu ED visits pct,quantile,0.9,0.643
2026-05-02,0,2026-05-02,colorado,Flu ED visits pct,quantile,0.95,0.864
2026-05-02,0,2026-05-02,colorado,Flu ED visits pct,quantile,0.975,1.049
2026-05-02,1,2026-05-09,colorado,Flu ED visits pct,quantile,0.025,0.0
2026-05-02,1,2026-05-09,colorado,Flu ED visits pct,quantile,0.05,0.0
2026-05-02,1,2026-05-09,colorado,Flu ED visits pct,quantile,0.1,0.01
2026-05-02,1,2026-05-09,colorado,Flu ED visits pct,quantile,0.25,0.038
2026-05-02,1,2026-05-09,colorado,Flu ED visits pct,quantile,0.5,0.122
2026-05-02,1,2026-05-09,colorado,Flu ED visits pct,quantile,0.75,0.302
2026-05-02,1,2026-05-09,colorado,Flu ED visits pct,quantile,0.9,0.557
2026-05-02,1,2026-05-09,colorado,Flu ED visits pct,quantile,0.95,0.765
2026-05-02,1,2026-05-09,colorado,Flu ED visits pct,quantile,0.975,0.958
2026-05-02,2,2026-05-16,colorado,Flu ED visits pct,quantile,0.025,0.0
2026-05-02,2,2026-05-16,colorado,Flu ED visits pct,quantile,0.05,0.0
2026-05-02,2,2026-05-16,colorado,Flu ED visits pct,quantile,0.1,0.0
2026-05-02,2,2026-05-16,colorado,Flu ED visits pct,quantile,0.25,0.021
2026-05-02,2,2026-05-16,colorado,Flu ED visits pct,quantile,0.5,0.081
2026-05-02,2,2026-05-16,colorado,Flu ED visits pct,quantile,0.75,0.221
2026-05-02,2,2026-05-16,colorado,Flu ED visits pct,quantile,0.9,0.471
2026-05-02,2,2026-05-16,colorado,Flu ED visits pct,quantile,0.95,0.646
2026-05-02,2,2026-05-16,colorado,Flu ED visits pct,quantile,0.975,0.851
2026-05-02,0,2026-05-02,colorado-springs,Flu ED visits pct,quantile,0.025,0.0
2026-05-02,0,2026-05-02,colorado-springs,Flu ED visits pct,quantile,0.05,0.0
2026-05-02,0,2026-05-02,colorado-springs,Flu ED visits pct,quantile,0.1,0.0
2026-05-02,0,2026-05-02,colorado-springs,Flu ED visits pct,quantile,0.25,0.0
2026-05-02,0,2026-05-02,colorado-springs,Flu ED visits pct,quantile,0.5,0.161
2026-05-02,0,2026-05-02,colorado-springs,Flu ED visits pct,quantile,0.75,0.361
2026-05-02,0,2026-05-02,colorado-springs,Flu ED visits pct,quantile,0.9,0.708
2026-05-02,0,2026-05-02,colorado-springs,Flu ED visits pct,quantile,0.95,0.913
2026-05-02,0,2026-05-02,colorado-springs,Flu ED visits pct,quantile,0.975,1.214
2026-05-02,1,2026-05-09,colorado-springs,Flu ED visits pct,quantile,0.025,0.0
2026-05-02,1,2026-05-09,colorado-springs,Flu ED visits pct,quantile,0.05,0.0
2026-05-02,1,2026-05-09,colorado-springs,Flu ED visits pct,quantile,0.1,0.0
2026-05-02,1,2026-05-09,colorado-springs,Flu ED visits pct,quantile,0.25,0.0
2026-05-02,1,2026-05-09,colorado-springs,Flu ED visits pct,quantile,0.5,0.104
2026-05-02,1,2026-05-09,colorado-springs,Flu ED visits pct,quantile,0.75,0.305
2026-05-02,1,2026-05-09,colorado-springs,Flu ED visits pct,quantile,0.9,0.568
2026-05-02,1,2026-05-09,colorado-springs,Flu ED visits pct,quantile,0.95,0.837
2026-05-02,1,2026-05-09,colorado-springs,Flu ED visits pct,quantile,0.975,1.151
2026-05-02,2,2026-05-16,colorado-springs,Flu ED visits pct,quantile,0.025,0.0
2026-05-02,2,2026-05-16,colorado-springs,Flu ED visits pct,quantile,0.05,0.0
2026-05-02,2,2026-05-16,colorado-springs,Flu ED visits pct,quantile,0.1,0.0
2026-05-02,2,2026-05-16,colorado-springs,Flu ED visits pct,quantile,0.25,0.0
2026-05-02,2,2026-05-16,colorado-springs,Flu ED visits pct,quantile,0.5,0.051
2026-05-02,2,2026-05-16,colorado-springs,Flu ED visits pct,quantile,0.75,0.191
2026-05-02,2,2026-05-16,colorado-springs,Flu ED visits pct,quantile,0.9,0.481
2026-05-02,2,2026-05-16,colorado-springs,Flu ED visits pct,quantile,0.95,0.678
2026-05-02,2,2026-05-16,colorado-springs,Flu ED visits pct,quantile,0.975,0.974
2026-05-02,0,2026-05-02,columbia,Flu ED visits pct,quantile,0.025,0.0
2026-05-02,0,2026-05-02,columbia,Flu ED visits pct,quantile,0.05,0.0
2026-05-02,0,2026-05-02,columbia,Flu ED visits pct,quantile,0.1,0.0
2026-05-02,0,2026-05-02,columbia,Flu ED visits pct,quantile,0.25,0.0
2026-05-02,0,2026-05-02,columbia,Flu ED visits pct,quantile,0.5,0.0
